age,female,sex,race,subgroup_id,riskfactor,N,Mean,se,LowerCLMean,UpperCLMean,sigma_u_wgt,var,riagendr,meandaych,dayse,effect1,effect2,effect3,effect1se,effect2se,effect3se,Mean_alt,Mean_alt2,Mean_alt3,Mean_alt_se1,Mean_alt_se2,Mean_alt_se3,overweight_rate,overweight_rate_se,hbp,hbp_se,highSBP_RATE,highSBP_RATE_se
2,1,1,2,14,addsug,227,88.633686,3.490049,19.42961,22.77691,41.402413909,add,2,-3.221422542,0.2554139697,-1.12749789,-0.805355636,-1.610711271,0.0893948894,0.0638534924,0.1277069848,87.50618815,87.828330404,87.022974769,3.4923851544,3.4923851544,3.4923851544,79.3842,2.8575,36.1936,2.7440,74.5284,3.2107
2,1,1,2,14,rfg,227,175.943546,3.343583,5.96858,6.44366,46.463327615,rfg,2,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,172.98026564,173.82691704,171.71028853,3.3502129524,3.3502129524,3.3502129524,79.3842,2.8575,36.1936,2.7440,74.5284,3.2107
2,1,1,2,14,sodium,227,3958.352419,45.479544,3866.75191,4049.95292,794.3107039,sod,2,-209.2665821,11.047651898,-73.24330374,-52.31664553,-104.6332911,3.8666781644,2.7619129746,5.5238259492,3885.1091149,3906.0357731,3853.7191275,45.813770798,45.813770798,45.813770798,79.3842,2.8575,36.1936,2.7440,74.5284,3.2107
2,1,1,2,14,wg,227,20.774155,1.208550,0.64691,0.81863,15.239811496,wg,2,8.4665140386,0.421313497,2.9632799135,2.1166285097,4.2332570193,0.147459724,0.1053283743,0.2106567485,23.737435301,22.890783898,25.007412407,1.2267717779,1.2267717779,1.2267717779,79.3842,2.8575,36.1936,2.7440,74.5284,3.2107
2,1,1,2,14,GLrice,227,6.930416,0.131704,5.96858,6.44366,1.8301904748,rfg,2,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,6.8136926635,6.8470422623,6.7636682653,0.248439418,0.248439418,0.248439418,79.3842,2.8575,36.1936,2.7440,74.5284,3.2107
2,1,1,3,15,GLwheat,295,48.481228,0.966684,7.79744,8.44993,12.449731934,rfg,2,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,47.893682926,48.061552876,47.641878001,0.9871293048,0.9871293048,0.9871293048,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,3,15,addsug,295,81.809435,2.647108,18.20902,20.74785,42.567393749,add,2,-3.096634116,0.2457566425,-1.083821941,-0.774158529,-1.548317058,0.0860148249,0.0614391606,0.1228783213,80.725612631,81.035276043,80.261117514,2.6499588055,2.6499588055,2.6499588055,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,3,15,rfg,295,230.306415,4.592157,7.79744,8.44993,59.14151246,rfg,2,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,227.51532808,228.31278162,226.31914778,4.5965048118,4.5965048118,4.5965048118,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,3,15,sodium,295,4161.657763,62.811985,4035.14793,4288.16759,815.21528545,sod,2,-194.5483988,10.615136887,-68.09193958,-48.6370997,-97.27419941,3.7152979105,2.6537842218,5.3075684436,4093.5658229,4113.0206628,4064.3835631,63.035828981,63.035828981,63.035828981,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,3,15,wg,295,19.939633,0.648625,0.65726,0.74942,14.003022147,wg,2,7.974535359,0.399735629,2.7910873756,1.9936338397,3.9872676795,0.1399074702,0.0999339073,0.1998678145,22.730720306,21.93326677,23.926900609,0.678720758,0.678720758,0.678720758,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,3,15,GLrice,295,9.071770,0.180885,7.79744,8.44993,2.3295841758,rfg,2,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,8.9618287731,8.9932404679,8.914711231,0.2695673479,0.2695673479,0.2695673479,89.5278,1.8220,30.2861,3.1125,72.1113,3.2813
2,1,1,4,16,GLwheat,205,41.890776,1.032321,6.67097,7.36776,10.119092626,rfg,2,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,41.493690016,41.607143101,41.323510388,1.0423992138,1.0423992138,1.0423992138,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
2,1,1,4,16,addsug,205,64.052347,4.135192,13.26753,17.23358,32.50442331,add,2,-2.304777382,0.187656049,-0.806672084,-0.576194345,-1.152388691,0.0656796172,0.0469140123,0.0938280245,63.245674433,63.476152172,62.899957826,4.1362567363,4.1362567363,4.1362567363,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
2,1,1,4,16,rfg,205,198.998971,4.903962,6.67097,7.36776,48.06998623,rfg,2,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,197.11264452,197.65159484,196.30421903,4.9060936495,4.9060936495,4.9060936495,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
2,1,1,4,16,sodium,205,4280.045352,72.555417,4133.91124,4426.17946,796.42637754,sod,2,-122.7955562,8.0648229946,-42.97844467,-30.69888905,-61.39777811,2.8226880481,2.0162057486,4.0324114973,4237.0669075,4249.3464632,4218.6475741,72.667385137,72.667385137,72.667385137,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
2,1,1,4,16,wg,205,34.048550,2.112240,1.05094,1.35107,24.291467908,wg,2,5.3895032283,0.2892047643,1.8863261299,1.3473758071,2.6947516141,0.1012216675,0.0723011911,0.1446023822,35.93487626,35.395925937,36.743301744,2.1171836189,2.1171836189,2.1171836189,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
2,1,1,4,16,GLrice,205,7.838569,0.193167,6.67097,7.36776,1.8934767576,rfg,2,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,7.7642670675,7.7854963207,7.7324231877,0.2412951843,0.2412951843,0.2412951843,67.0246,3.7585,32.1898,4.5723,71.4307,3.5847
3,0,2,1,17,GLwheat,448,26.963930,0.536420,4.33713,4.69921,7.6576009576,rfg,1,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,26.63094849,26.726086149,26.488242002,0.5497889933,0.5497889933,0.5497889933,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,1,17,addsug,448,65.243163,2.533486,14.31916,16.74902,33.815678974,add,1,-1.920248095,0.1559372405,-0.672086833,-0.480062024,-0.960124048,0.0545780342,0.0389843101,0.0779686202,64.571075862,64.763100671,64.283038647,2.5346850191,2.5346850191,2.5346850191,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,1,17,rfg,448,128.090117,2.548224,4.33713,4.69921,36.37685573,rfg,1,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,126.50831201,126.96025628,125.8303956,2.5510715919,2.5510715919,2.5510715919,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,1,17,sodium,448,2971.099095,34.180153,2902.25673,3039.94146,583.72966231,sod,1,-103.4824467,6.7033608833,-36.21885635,-25.87061168,-51.74122336,2.3461763091,1.6758402208,3.3516804416,2934.8802391,2945.2284837,2919.3578721,34.34409143,34.34409143,34.34409143,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,1,17,wg,448,23.198582,0.831885,0.75919,0.87739,12.414651814,wg,1,4.5194427178,0.2410083999,1.5818049512,1.1298606794,2.2597213589,0.0843529399,0.0602521,0.1205041999,24.780387026,24.328442754,25.458303433,0.8405676609,0.8405676609,0.8405676609,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,1,17,GLrice,448,5.045470,0.100375,4.33713,4.69921,1.4328843472,rfg,1,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,4.98316241,5.0009644949,4.9564592827,0.1568321086,0.1568321086,0.1568321086,66.1573,2.6148,26.5405,3.0232,54.7660,3.6915
3,0,2,2,18,GLwheat,296,25.731107,0.467534,4.15381,4.46938,7.0673590586,rfg,1,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,25.107314419,25.285540889,24.839974714,0.5128007388,0.5128007388,0.5128007388,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,2,18,addsug,296,64.970811,1.938404,14.53968,16.39880,29.913257877,add,1,-3.221422542,0.2554139697,-1.12749789,-0.805355636,-1.610711271,0.0893948894,0.0638534924,0.1277069848,63.843313364,64.165455618,63.360099983,1.9426058621,1.9426058621,1.9426058621,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,2,18,rfg,296,122.233683,2.220986,4.15381,4.46938,33.572956111,rfg,1,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,119.27040328,120.11705469,118.00042618,2.2309543254,2.2309543254,2.2309543254,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,2,18,sodium,296,2815.947826,28.447928,2758.65076,2873.24489,578.65000465,sod,1,-209.2665821,11.047651898,-73.24330374,-52.31664553,-104.6332911,3.8666781644,2.7619129746,5.5238259492,2742.7045221,2763.6311803,2711.3145347,28.979255905,28.979255905,28.979255905,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,2,18,wg,296,19.889489,1.019142,0.62917,0.77397,13.174500833,wg,1,8.4665140386,0.421313497,2.9632799135,2.1166285097,4.2332570193,0.147459724,0.1053283743,0.2106567485,22.85276886,22.006117456,24.122745966,1.0406861187,1.0406861187,1.0406861187,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,2,18,GLrice,296,4.814785,0.087485,4.15381,4.46938,1.3224387412,rfg,1,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,4.6980611853,4.7314107841,4.6480367871,0.2281004844,0.2281004844,0.2281004844,85.3732,2.1463,44.3202,2.7566,79.9596,2.3732
3,0,2,3,19,GLwheat,345,32.856586,0.536746,5.32442,5.68671,8.3179310897,rfg,1,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,32.269040888,32.436910839,32.017235963,0.5727507583,0.5727507583,0.5727507583,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,3,19,addsug,345,55.340996,1.896736,12.26685,14.08600,26.724190401,add,1,-3.096634116,0.2457566425,-1.083821941,-0.774158529,-1.548317058,0.0860148249,0.0614391606,0.1228783213,54.25717424,54.566837652,53.792679123,1.9007120965,1.9007120965,1.9007120965,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,3,19,rfg,345,156.082732,2.549771,5.32442,5.68671,39.513704213,rfg,1,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,153.29164466,154.0890982,152.09546436,2.5575929504,2.5575929504,2.5575929504,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,3,19,sodium,345,2870.298175,33.176571,2803.47713,2937.11922,519.09644538,sod,1,-194.5483988,10.615136887,-68.09193958,-48.6370997,-97.27419941,3.7152979105,2.6537842218,5.3075684436,2802.2062358,2821.6610756,2773.0239759,33.598439209,33.598439209,33.598439209,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,3,19,wg,345,20.313065,0.668776,0.66900,0.76402,12.425380075,wg,1,7.974535359,0.399735629,2.7910873756,1.9936338397,3.9872676795,0.1399074702,0.0999339073,0.1998678145,23.104152248,22.306698712,24.300332552,0.6980030654,0.6980030654,0.6980030654,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,3,19,GLrice,345,6.148099,0.100435,5.32442,5.68671,1.556444809,rfg,1,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,6.0381578832,6.069569578,5.991040341,0.2236837781,0.2236837781,0.2236837781,84.5512,2.6285,28.7904,2.8043,65.1260,3.0746
3,0,2,4,20,GLwheat,187,28.098591,0.695229,4.47366,4.94293,7.1096408559,rfg,1,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,27.701504785,27.81495787,27.531325157,0.7101074867,0.7101074867,0.7101074867,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,0,2,4,20,addsug,187,46.346338,2.825793,9.67974,12.38995,25.833187938,add,1,-2.304777382,0.187656049,-0.806672084,-0.576194345,-1.152388691,0.0656796172,0.0469140123,0.0938280245,45.5396656,45.770143339,45.193948993,2.8273499813,2.8273499813,2.8273499813,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,0,2,4,20,rfg,187,133.480235,3.302631,4.47366,4.94293,33.7738126,rfg,1,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,131.59390893,132.13285926,130.78548345,3.3057950994,3.3057950994,3.3057950994,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,0,2,4,20,sodium,187,3057.784143,58.949373,2939.05401,3176.51428,610.92981303,sod,1,-122.7955562,8.0648229946,-42.97844467,-30.69888905,-61.39777811,2.8226880481,2.0162057486,4.0324114973,3014.8056985,3027.0852541,2996.386365,59.08712987,59.08712987,59.08712987,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,0,2,4,20,wg,187,29.318259,1.585640,0.92150,1.14680,18.543463893,wg,1,5.3895032283,0.2892047643,1.8863261299,1.3473758071,2.6947516141,0.1012216675,0.0723011911,0.1446023822,31.204585029,30.665634706,32.013010513,1.5922200491,1.5922200491,1.5922200491,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,0,2,4,20,GLrice,187,5.257786,0.130091,4.47366,4.94293,1.3303504783,rfg,1,-5.389503228,0.2892047643,-1.88632613,-1.347375807,-2.694751614,0.1012216675,0.0723011911,0.1446023822,5.1834840728,5.2047133261,5.151640193,0.1945081543,0.1945081543,0.1945081543,48.4190,4.6784,28.6408,4.2477,53.9575,3.6729
3,1,1,1,21,GLwheat,406,35.946616,0.523515,5.84666,6.20002,9.7294520786,rfg,2,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,35.613634203,35.708771862,35.470927715,0.5372050588,0.5372050588,0.5372050588,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,1,21,addsug,406,80.077897,2.117342,18.05080,20.08153,39.599687259,add,2,-1.920248095,0.1559372405,-0.672086833,-0.480062024,-0.960124048,0.0545780342,0.0389843101,0.0779686202,79.405810398,79.597835207,79.117773183,2.1187770713,2.1187770713,2.1187770713,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,1,21,rfg,406,170.761688,2.486919,5.84666,6.20002,46.219028199,rfg,2,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,169.17988292,169.63182719,168.50196651,2.4898365979,2.4898365979,2.4898365979,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,1,21,sodium,406,4039.729453,34.347752,3970.54953,4108.90938,743.11430852,sod,2,-103.4824467,6.7033608833,-36.21885635,-25.87061168,-51.74122336,2.3461763091,1.6758402208,3.3516804416,4003.5105966,4013.8588412,3987.9882296,34.510894646,34.510894646,34.510894646,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,1,21,wg,406,29.141224,0.961410,0.95961,1.09621,16.104247373,wg,2,4.5194427178,0.2410083999,1.5818049512,1.1298606794,2.2597213589,0.0843529399,0.0602521,0.1205041999,30.723029286,30.271085014,31.400945693,0.9689324975,0.9689324975,0.9689324975,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,1,21,GLrice,406,6.726303,0.097960,5.84666,6.20002,1.8205675208,rfg,2,-4.519442718,0.2410083999,-1.581804951,-1.129860679,-2.259721359,0.0843529399,0.0602521,0.1205041999,6.6639955882,6.681797673,6.6372924608,0.1552976853,0.1552976853,0.1552976853,82.9722,2.3099,35.4040,2.7407,72.6362,2.3535
3,1,1,2,22,GLwheat,240,33.857134,0.592372,5.47330,5.87314,8.6615274833,rfg,2,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,33.233341406,33.411567876,32.9660017,0.6287132013,0.6287132013,0.6287132013,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,2,22,addsug,240,78.530766,2.263282,17.61245,19.78315,35.519424877,add,2,-3.221422542,0.2554139697,-1.12749789,-0.805355636,-1.610711271,0.0893948894,0.0638534924,0.1277069848,77.403268289,77.725410543,76.920054908,2.2668817322,2.2668817322,2.2668817322,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,2,22,rfg,240,160.835761,2.814016,5.47330,5.87314,41.145932964,rfg,2,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,157.87248153,158.71913293,156.60250442,2.8218900941,2.8218900941,2.8218900941,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,2,22,sodium,240,3731.050466,47.654380,3635.06962,3827.03131,732.2830689,sod,2,-209.2665821,11.047651898,-73.24330374,-52.31664553,-104.6332911,3.8666781644,2.7619129746,5.5238259492,3657.8071621,3678.7338204,3626.4171748,47.9734569,47.9734569,47.9734569,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,2,22,wg,240,21.440738,0.936585,0.68975,0.82283,15.678266654,wg,2,8.4665140386,0.421313497,2.9632799135,2.1166285097,4.2332570193,0.147459724,0.1053283743,0.2106567485,24.404018128,23.557366724,25.673995233,0.9599832093,0.9599832093,0.9599832093,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,2,22,GLrice,240,6.335321,0.110844,5.47330,5.87314,1.6207382994,rfg,2,-8.466514039,0.421313497,-2.963279914,-2.11662851,-4.233257019,0.147459724,0.1053283743,0.2106567485,6.2185970475,6.2519466463,6.1685726493,0.2380392409,0.2380392409,0.2380392409,80.0766,2.7319,50.8191,3.2980,77.9602,3.0523
3,1,1,3,23,GLwheat,298,43.258517,1.012203,6.90694,7.59016,11.66224707,rfg,2,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,42.670972102,42.838842053,42.419167177,1.0317468689,1.0317468689,1.0317468689,88.3317,1.7931,32.8287,2.3370,69.5153,2.2708
3,1,1,3,23,addsug,298,71.920202,2.633249,15.86109,18.38663,32.781355907,add,2,-3.096634116,0.2457566425,-1.083821941,-0.774158529,-1.548317058,0.0860148249,0.0614391606,0.1228783213,70.836380062,71.146043474,70.371884945,2.636114316,2.636114316,2.636114316,88.3317,1.7931,32.8287,2.3370,69.5153,2.2708
3,1,1,3,23,rfg,298,205.496322,4.808393,6.90694,7.59016,55.400625011,rfg,2,-7.974535359,0.399735629,-2.791087376,-1.99363384,-3.987267679,0.1399074702,0.0999339073,0.1998678145,202.70523427,203.5026878,201.50905396,4.8125450373,4.8125450373,4.8125450373,88.3317,1.7931,32.8287,2.3370,69.5153,2.2708
